step,cpu,ram,state_cart_pos,state_cart_vel,state_pole_angle,state_pole_vel,reward
28,0.0,213.15625,0.6715909,1.3040807,-0.05007221,-0.5519395,1.0
29,13.3,213.171875,0.69767255,1.1096964,-0.061111003,-0.27544358,1.0
30,11.0,213.171875,0.71986645,0.9154972,-0.06661987,-0.0026439682,1.0
31,4.0,213.171875,0.7381764,1.1115083,-0.06667276,-0.31558,1.0
32,6.4,213.203125,0.7604066,1.3075134,-0.07298435,-0.6285218,1.0
33,13.4,213.234375,0.78655684,1.1134818,-0.08555479,-0.35968763,1.0
34,10.1,213.28125,0.8088265,1.3097091,-0.092748545,-0.6780745,1.0
35,2.8,213.296875,0.83502066,1.1159898,-0.10631003,-0.41597334,1.0
36,4.0,213.40625,0.85734046,1.3124452,-0.1146295,-0.740189,1.0
37,10.1,213.578125,0.8835894,1.1190767,-0.12943327,-0.4856673,1.0
38,5.2,213.59375,0.90597093,0.925996,-0.13914663,-0.23641612,1.0
39,9.6,213.609375,0.9244908,0.7331079,-0.14387494,0.009342334,1.0
40,8.9,213.640625,0.93915296,0.9299688,-0.1436881,-0.32505137,1.0
41,6.7,213.671875,0.95775235,0.7371538,-0.15018913,-0.08090856,1.0
42,3.2,213.671875,0.97249544,0.5444682,-0.1518073,0.16087636,1.0
43,6.5,213.671875,0.9833848,0.74140066,-0.14858977,-0.17558515,1.0
44,6.5,213.6875,0.9982128,0.5486831,-0.15210147,0.06678103,1.0
45,9.3,213.6875,1.0091865,0.35603195,-0.15076585,0.30787584,1.0
46,5.2,213.6875,1.0163071,0.5529446,-0.14460833,-0.028299958,1.0
47,15.0,213.6875,1.027366,0.36016056,-0.14517434,0.21549095,1.0
48,18.0,213.6875,1.0345693,0.16738012,-0.14086452,0.4590882,1.0
49,12.4,213.6875,1.0379168,0.36418295,-0.13168275,0.12553066,1.0
50,3.2,213.6875,1.0452005,0.17116922,-0.12917215,0.37394172,1.0
51,2.7,213.6875,1.0486239,0.36786675,-0.121693306,0.043482393,1.0
52,4.0,213.6875,1.0559812,0.17468098,-0.12082366,0.29542843,1.0
53,3.2,213.6875,1.0594748,0.37129962,-0.11491509,-0.032785237,1.0
54,8.7,213.703125,1.0669008,0.17799711,-0.11557079,0.22154546,1.0
55,5.2,213.703125,1.0704608,0.374565,-0.111139886,-0.105241716,1.0
56,12.5,213.703125,1.077952,0.18119673,-0.11324472,0.15041327,1.0
57,5.2,213.71875,1.081576,-0.012136825,-0.11023645,0.40533322,1.0
58,22.4,214.40625,1.0813333,0.18436165,-0.10212979,0.08003069,1.0
59,13.5,214.40625,1.0850205,-0.009159226,-0.10052918,0.33882543,1.0
60,6.2,214.421875,1.0848373,0.18723878,-0.09375267,0.016209966,1.0
61,5.5,214.421875,1.088582,-0.006422319,-0.09342847,0.277903,1.0
62,11.4,214.421875,1.0884537,0.1898997,-0.087870404,-0.04272374,1.0
63,8.2,214.453125,1.0922517,-0.0038595141,-0.08872488,0.22099309,1.0
64,12.4,214.453125,1.0921744,0.19241123,-0.08430502,-0.09830591,1.0
65,6.4,214.46875,1.0960226,-0.0014076163,-0.08627114,0.1666335,1.0
66,8.5,214.546875,1.0959945,0.19483651,-0.08293847,-0.15197021,1.0
67,10.4,214.546875,1.0998912,0.0009940544,-0.085977875,0.113438055,1.0
68,14.9,214.578125,1.0999111,0.19723603,-0.08370911,-0.20508394,1.0
69,11.7,214.65625,1.1038558,0.0034047025,-0.08781079,0.060063224,1.0
70,8.7,214.671875,1.1039239,-0.19035564,-0.08660953,0.32380074,1.0
71,9.7,214.6875,1.1001168,0.0058859196,-0.08013351,0.0051103528,1.0
72,9.4,214.6875,1.1002345,-0.18800081,-0.080031306,0.27147314,1.0
73,6.7,214.6875,1.0964745,0.008166524,-0.074601844,-0.045340125,1.0
74,8.9,214.6875,1.0966378,-0.18581079,-0.07550865,0.22290395,1.0
75,9.7,214.703125,1.0929216,0.01030463,-0.07105056,-0.09260941,1.0
76,8.7,214.734375,1.0931277,-0.18373083,-0.072902754,0.17683813,1.0
77,7.7,214.765625,1.0894531,0.01235462,-0.06936599,-0.13792318,1.0
78,4.8,214.765625,1.0897002,-0.18170878,-0.07212445,0.13209462,1.0
79,3.4,214.78125,1.086066,-0.37572744,-0.069482565,0.4011798,1.0
80,6.7,214.78125,1.0785515,-0.17969227,-0.061458968,0.0874251,1.0
81,4.5,214.796875,1.0749576,-0.37388188,-0.059710465,0.360102,1.0
82,4.4,214.796875,1.06748,-0.17796423,-0.052508425,0.04920481,1.0
83,3.2,214.796875,1.0639207,-0.37229547,-0.05152433,0.32486954,1.0
84,5.5,214.796875,1.0564748,-0.17647919,-0.04502694,0.016393472,1.0
85,7.2,214.796875,1.0529453,-0.37092745,-0.04469907,0.2945368,1.0
86,8.0,214.796875,1.0455266,-0.56538457,-0.03880833,0.57279396,1.0
87,14.6,214.796875,1.034219,-0.36974058,-0.027352452,0.26814216,1.0
88,15.2,214.796875,1.0268241,-0.17423917,-0.02198961,-0.03304087,1.0
89,6.3,214.796875,1.0233394,-0.369039,-0.022650426,0.2526238,1.0
90,4.0,214.8125,1.0159585,-0.5638303,-0.017597951,0.5380772,1.0
91,10.9,214.828125,1.004682,-0.36846542,-0.0068364074,0.23990169,1.0
92,4.5,214.828125,0.99731266,-0.17324649,-0.0020383736,-0.054929763,1.0
93,4.0,214.828125,0.9938477,-0.36833915,-0.0031369687,0.23710935,1.0
94,2.4,214.828125,0.98648095,-0.17317253,0.0016052182,-0.05656142,1.0
95,3.2,214.828125,0.9830175,-0.36831746,0.00047398964,0.23662753,1.0
96,5.7,214.828125,0.97565114,-0.56344616,0.00520654,0.52945995,1.0
97,9.5,214.828125,0.96438223,-0.36839786,0.01579574,0.23842213,1.0
98,6.2,214.828125,0.9570143,-0.17350508,0.020564182,-0.049236804,1.0
99,10.2,214.828125,0.9535442,-0.36891577,0.019579446,0.2498627,1.0
100,11.8,214.828125,0.94616586,-0.17407882,0.0245767,-0.03658072,1.0
101,8.0,214.828125,0.9426843,-0.36954445,0.023845086,0.26375398,1.0
102,9.2,214.828125,0.93529344,-0.17477082,0.029120164,-0.021313623,1.0
103,6.9,214.84375,0.931798,-0.370298,0.028693892,0.28041294,1.0
104,6.5,214.84375,0.92439204,-0.17559688,0.034302153,-0.0030836898,1.0
105,12.4,214.859375,0.9208801,0.019016774,0.034240477,-0.28474957,1.0
106,9.0,214.859375,0.9212604,-0.17657638,0.028545486,0.018532904,1.0
107,10.9,214.859375,0.9177289,0.018124823,0.028916143,-0.2650087,1.0
108,11.8,214.859375,0.9180914,-0.17739765,0.02361597,0.036652602,1.0
109,12.7,214.875,0.91454345,0.017377816,0.024349023,-0.24848668,1.0
110,7.7,214.890625,0.914891,-0.17808326,0.019379288,0.05177591,1.0
111,13.5,214.90625,0.9113293,0.016755538,0.020414807,-0.23473024,1.0
112,16.4,214.90625,0.9116644,-0.17865205,0.015720202,0.06432161,1.0
113,12.5,214.90625,0.9080914,0.016241023,0.017006634,-0.22336034,1.0
114,8.7,214.90625,0.9084162,-0.17911983,0.012539427,0.074638255,1.0
115,11.6,214.921875,0.90483385,0.015820142,0.0140321925,-0.2140622,1.0
116,0.0,214.9375,0.90515023,-0.17949958,0.009750948,0.08301387,1.0
117,17.1,214.9375,0.90156025,0.015481242,0.011411225,-0.20657673,1.0
118,15.0,215.078125,0.9018699,-0.17980202,0.0072796913,0.08968391,1.0
119,10.5,215.09375,0.8982738,0.015214842,0.009073369,-0.20069341,1.0
120,9.9,215.09375,0.8985781,-0.1800357,0.005059501,0.094837874,1.0
121,15.4,215.125,0.8949774,0.015013375,0.006956259,-0.19624451,1.0
122,8.4,215.140625,0.8952777,-0.18020739,0.0030313686,0.09862468,1.0
123,10.6,215.140625,0.8916735,0.014870992,0.005003862,-0.19310032,1.0
124,10.9,215.140625,0.89197093,-0.18032219,0.0011418556,0.1011569,1.0
125,5.5,215.140625,0.8883645,-0.37546048,0.0031649936,0.39419985,1.0
126,5.5,215.140625,0.8808553,-0.18038358,0.011048991,0.10251649,1.0
127,12.9,215.140625,0.87724763,0.014578297,0.01309932,-0.18666014,1.0
128,7.0,215.140625,0.8775392,-0.1807286,0.009366117,0.11012616,1.0
129,6.5,215.140625,0.8739246,0.014257896,0.01156864,-0.17958716,1.0
130,4.7,215.140625,0.87420976,-0.18102768,0.007976898,0.1167227,1.0
131,10.0,215.140625,0.8705892,0.013979078,0.010311352,-0.17343293,1.0
132,5.6,215.140625,0.8708688,-0.18128893,0.006842693,0.122484975,1.0
133,5.4,215.140625,0.86724305,0.013734331,0.009292392,-0.16803132,1.0
134,5.1,215.140625,0.8675177,-0.18151939,0.005931766,0.12756854,1.0
135,3.2,215.140625,0.8638873,0.013517085,0.008483137,-0.1632371,1.0
136,5.0,215.140625,0.8641577,-0.18172528,0.005218395,0.13210991,1.0
137,9.9,215.140625,0.86052316,0.013321542,0.0078605935,-0.15892212,1.0
138,3.7,215.15625,0.8607896,-0.18191206,0.0046821507,0.13623023,1.0
139,4.0,215.15625,0.8571513,0.013142514,0.007406755,-0.15497188,1.0
140,0.0,215.15625,0.8574142,-0.1820847,0.0043073175,0.14003848,1.0
141,3.1,215.15625,0.8537725,0.012975297,0.0071080867,-0.15128246,1.0
142,2.5,215.15625,0.85403204,-0.18224771,0.0040824376,0.14363441,1.0
143,3.5,215.15625,0.85038704,0.012815537,0.006955126,-0.14775778,1.0
144,3.5,215.15625,0.8506434,-0.18240532,0.00399997,0.1471112,1.0
145,3.2,215.15625,0.8469953,0.012659124,0.006942194,-0.14430714,1.0
146,3.3,227.1875,0.84724844,-0.18256156,0.0040560514,0.15055782,1.0
147,11.6,246.4375,0.84359723,0.012502082,0.0070672077,-0.14084275,1.0
148,3.7,246.4375,0.8438473,-0.18272036,0.0042503527,0.15406135,1.0
149,2.8,246.453125,0.84019285,0.012340466,0.00733158,-0.13727766,1.0
150,4.0,246.46875,0.8404397,-0.18288572,0.0045860265,0.15770923,1.0
151,3.2,246.46875,0.8367819,0.012170268,0.007740211,-0.1335234,1.0
152,3.5,246.46875,0.83702534,-0.18306169,0.005069743,0.16159137,1.0
153,3.2,246.46875,0.8333641,0.011987314,0.00830157,-0.12948789,1.0
154,0.0,246.46875,0.83360386,-0.18325257,0.0057118125,0.16580248,1.0
155,2.7,246.46875,0.8299388,0.011787156,0.009027862,-0.12507308,1.0
156,1.4,246.46875,0.83017457,-0.18346296,0.006526401,0.17044432,1.0
157,4.1,246.46875,0.8265053,0.011564974,0.009935287,-0.1201726,1.0
158,7.2,246.46875,0.82673657,-0.18369791,0.007531835,0.17562819,1.0
159,2.5,246.46875,0.82306266,0.011315451,0.011044399,-0.11466921,1.0
160,3.6,246.484375,0.8232889,-0.183963,0.008751014,0.18147758,1.0
161,2.5,246.484375,0.8196097,0.011032648,0.012380566,-0.10843192,1.0
162,0.0,246.484375,0.81983036,-0.18426451,0.010211928,0.18813115,1.0
163,3.0,246.5,0.81614506,0.010709864,0.013974551,-0.1013129,1.0
164,2.6,246.53125,0.8163592,-0.18460955,0.011948293,0.19574599,1.0
165,2.8,246.53125,0.8126671,0.010339476,0.015863214,-0.09314395,1.0
166,2.7,246.53125,0.81287384,-0.1850062,0.014000334,0.2045013,1.0
167,3.2,246.53125,0.8091737,0.00991276,0.01809036,-0.08373254,1.0
168,3.0,246.53125,0.80937195,-0.18546377,0.01641571,0.21460259,1.0
169,2.2,246.53125,0.8056627,0.009419689,0.020707762,-0.072857216,1.0
170,3.0,246.53125,0.8058511,0.20423874,0.019250616,-0.3589355,1.0
171,2.7,246.546875,0.80993587,0.008848492,0.0120719075,-0.060245097,1.0
172,4.5,246.546875,0.81011283,-0.18644445,0.010867005,0.23622203,1.0
173,2.5,246.546875,0.80638397,0.008520576,0.015591445,-0.053013407,1.0
174,4.5,246.546875,0.8065544,0.20341554,0.0145311775,-0.34073663,1.0
175,5.0,246.546875,0.8106227,0.008089879,0.0077164453,-0.043507047,1.0
176,26.9,246.546875,0.81078446,-0.18714187,0.0068463045,0.25160047,1.0
177,3.2,246.5625,0.80704165,0.007881654,0.0118783135,-0.03891516,1.0
178,2.5,246.5625,0.80719924,0.20283127,0.01110001,-0.32782683,1.0
179,2.5,246.5625,0.8112559,0.00755307,0.004543474,-0.031664222,1.0
180,3.5,246.5625,0.81140697,-0.18763374,0.0039101895,0.26244876,1.0
181,2.7,246.5625,0.80765426,0.007432177,0.0091591645,-0.028998299,1.0
182,4.0,246.5625,0.8078029,0.20242159,0.008579198,-0.31877738,1.0
183,5.4,246.5625,0.8118514,0.007178509,0.0022036508,-0.023401296,1.0
184,6.9,246.5625,0.8119949,-0.18797497,0.0017356249,0.26997608,1.0
185,7.2,246.5625,0.8082354,0.007122165,0.0071351468,-0.022158904,1.0
186,4.8,246.5625,0.80837786,0.20214106,0.0066919685,-0.3125821,1.0
187,5.7,246.5625,0.81242067,0.006924425,0.00044032672,-0.017796265,1.0
188,6.8,246.5625,0.8125592,-0.18820384,8.440146e-05,0.27502555,1.0
189,9.0,246.5625,0.8087951,0.0069169085,0.005584913,-0.017630747,1.0
190,6.9,246.5625,0.80893344,0.20195833,0.005232298,-0.30854633,1.0
191,5.0,246.5625,0.8129726,0.0067622103,-0.00093862927,-0.014217901,1.0
192,6.1,246.5625,0.81310785,-0.18834627,-0.0012229873,0.27816874,1.0
193,7.9,246.5625,0.80934095,0.0067931097,0.0043403874,-0.014899675,1.0
194,24.6,246.5625,0.8094768,0.20185255,0.004042394,-0.30621,1.0
195,22.0,246.5625,0.8135138,0.006673225,-0.0020818063,-0.012254953,1.0
196,9.5,246.5625,0.81364733,-0.1884188,-0.0023269053,0.2797704,1.0
197,12.9,246.5625,0.80987895,0.006736259,0.003268503,-0.0136455055,1.0
198,14.6,246.5625,0.81001365,0.20181118,0.0029955928,-0.30529538,1.0
199,10.5,246.578125,0.8140499,0.006646672,-0.003110315,-0.011669234,1.0
200,0.0,246.578125,0.8141828,-0.18843053,-0.0033436997,0.28003073,1.0
201,22.6,246.578125,0.8104142,0.0067389533,0.0022569147,-0.013704913,1.0
202,0.0,246.578125,0.81054896,0.20182846,0.0019828165,-0.3056749,1.0
203,42.8,242.3125,0.81458557,0.0066783144,-0.0041306815,-0.012367304,1.0
204,0.0,240.140625,0.81471914,-0.18838416,-0.0043780277,0.2790095,1.0
205,49.8,237.890625,0.8109514,0.006799977,0.0012021621,-0.015051042,1.0
206,31.7,231.4375,0.8110874,0.20190467,0.0009011413,-0.30735442,1.0
207,28.3,231.484375,0.8151255,0.0067698867,-0.0052459473,-0.014387443,1.0
208,11.2,231.515625,0.81526095,-0.18827644,-0.005533696,0.2766357,1.0
209,15.5,231.5625,0.81149536,0.0069240206,-9.816938e-07,-0.017787386,1.0
210,11.0,231.5625,0.8116339,-0.18819791,-0.0003567294,0.27489522,1.0
211,9.7,233.28125,0.8078699,0.006929123,0.0051411754,-0.017900188,1.0
212,9.3,233.28125,0.8080085,0.20197697,0.0047831717,-0.3089566,1.0
213,12.2,233.28125,0.812048,0.006787192,-0.0013959603,-0.014769028,1.0
214,0.0,229.3125,0.8121838,-0.1883147,-0.0016913409,0.27747312,1.0
215,18.4,214.9375,0.8084175,0.006831328,0.0038581218,-0.015742764,1.0
216,13.5,214.84375,0.8085541,0.20189774,0.0035432663,-0.30720592,1.0
217,26.4,198.453125,0.8125921,0.006725476,-0.002600852,-0.013407644,1.0
218,0.0,170.59375,0.81272656,-0.18835908,-0.0028690048,0.27845356,1.0
219,37.0,170.375,0.80895936,0.006803683,0.0027000662,-0.015132875,1.0
220,9.9,165.5625,0.80909544,0.2018868,0.0023974087,-0.30696267,1.0
221,12.7,160.859375,0.8131332,0.006730777,-0.0037418448,-0.013524635,1.0
222,0.0,154.296875,0.8132678,-0.18833731,-0.0040123374,0.27797535,1.0
223,20.7,150.546875,0.80950105,-0.38340178,0.0015471695,0.5693901,1.0
224,11.9,150.578125,0.80183303,-0.18830158,0.012934972,0.27719498,1.0
225,54.6,119.0625,0.79806703,0.006633473,0.01847887,-0.011380351,1.0
226,0.0,117.625,0.79819965,0.2014856,0.018251264,-0.29817617,1.0
227,27.3,117.625,0.8022294,0.0061083063,0.012287741,0.00020654147,1.0
228,13.1,117.671875,0.80235153,0.20105189,0.012291872,-0.28857428,1.0
229,17.2,117.734375,0.8063726,0.0057568382,0.0065203863,0.007959913,1.0
230,7.2,117.8125,0.80648774,0.20078467,0.0066795843,-0.28265864,1.0
231,3.7,117.859375,0.8105034,0.0055680885,0.0010264117,0.012123487,1.0
232,3.0,117.90625,0.81061476,0.20067531,0.0012688814,-0.2802354,1.0
233,3.5,117.9375,0.8146283,0.005535276,-0.004335827,0.01284744,1.0
234,8.5,118.046875,0.814739,0.20071913,-0.004078878,-0.28120032,1.0
235,15.5,118.0625,0.81875336,0.005655607,-0.009702885,0.010193345,1.0
236,2.0,118.625,0.8188665,-0.18932585,-0.009499018,0.29979917,1.0
237,3.0,118.671875,0.81508,0.005930194,-0.0035030346,0.004135639,1.0
238,3.0,118.6875,0.8151986,0.20110221,-0.0034203217,-0.28965047,1.0
239,5.2,118.6875,0.8192206,0.006029196,-0.009213331,0.0019517582,1.0
240,22.4,118.71875,0.8193412,-0.18895942,-0.009174296,0.2917136,1.0
241,36.2,118.734375,0.815562,0.0062921336,-0.0033400243,-0.0038486228,1.0
242,35.3,118.75,0.81568784,-0.18878175,-0.0034169967,0.28777862,1.0
243,16.9,118.78125,0.81191224,0.0063887546,0.0023385757,-0.005980038,1.0
244,16.9,118.84375,0.81204,0.2014771,0.0022189748,-0.2979242,1.0
245,37.8,118.859375,0.81606954,0.0063235774,-0.0037395093,-0.004542274,1.0
246,36.6,118.984375,0.816196,-0.18874454,-0.0038303547,0.28695846,1.0
247,38.7,119.015625,0.81242114,0.0064318217,0.0019088143,-0.0069300733,1.0
248,41.8,119.0625,0.81254977,0.20152634,0.0017702129,-0.29901013,1.0
249,31.1,117.1875,0.8165803,0.006379206,-0.0042099897,-0.0057694423,1.0
250,46.3,114.53125,0.81670785,-0.18868211,-0.0043253787,0.2855822,1.0
251,37.5,113.796875,0.8129342,0.006501256,0.0013862656,-0.008461762,1.0
252,32.0,113.84375,0.8130643,0.2016033,0.0012170303,-0.30070698,1.0
253,44.0,113.21875,0.8170963,0.006464022,-0.0047971094,-0.0076404777,1.0
254,0.0,113.171875,0.8172256,-0.1885888,-0.004949919,0.28352505,1.0
255,47.6,113.625,0.8134538,0.0066033965,0.00072058215,-0.010714934,1.0
256,44.2,113.671875,0.8135859,0.201715,0.0005062835,-0.3031704,1.0
257,40.4,113.671875,0.8176202,0.0065858434,-0.005557125,-0.010327867,1.0
258,33.3,113.703125,0.8177519,-0.18845597,-0.0057636825,0.28059655,1.0
259,38.9,113.703125,0.8139828,0.00674772,-0.00015175126,-0.013898635,1.0
260,40.0,113.734375,0.8141177,-0.18837206,-0.00042972396,0.2787364,1.0
261,40.5,113.734375,0.8103503,0.006756024,0.005145004,-0.014082022,1.0
262,0.0,113.734375,0.8104854,0.20180382,0.0048633637,-0.30513722,1.0
263,38.5,113.765625,0.8145215,0.0066128946,-0.0012393803,-0.01092447,1.0
264,44.7,113.671875,0.81465375,-0.18849126,-0.0014578698,0.28136715,1.0
265,40.6,113.59375,0.81088394,0.006651456,0.0041694734,-0.011775217,1.0
266,45.4,113.59375,0.811017,0.20171337,0.003933969,-0.30313972,1.0
267,41.1,113.59375,0.8150512,0.0065355683,-0.0021288253,-0.009218702,1.0
268,31.8,113.625,0.8151819,-0.18855579,-0.0023131992,0.2827918,1.0
269,41.9,113.65625,0.81141084,0.0065990807,0.0033426366,-0.010619804,1.0
270,43.2,113.65625,0.8115428,0.20167294,0.0031302406,-0.3022462,1.0
271,42.2,113.65625,0.81557626,0.0065065105,-0.0029146837,-0.008577726,1.0
272,25.4,113.859375,0.8157064,-0.18857352,-0.0030862384,0.28318417,1.0
273,9.6,113.875,0.81193495,0.0065923156,0.002577445,-0.010470551,1.0
274,15.9,113.890625,0.8120668,0.2016772,0.0023680339,-0.30233914,1.0
275,18.1,113.890625,0.8161003,0.0065215873,-0.003678749,-0.008910338,1.0
276,6.8,113.90625,0.8162308,-0.18854742,-0.0038569558,0.28260964,1.0
277,27.3,113.90625,0.81245977,0.006629339,0.0017952367,-0.01128726,1.0
278,13.6,113.921875,0.8125924,0.2017255,0.0015694916,-0.30340323,1.0
279,11.4,113.921875,0.8166269,0.0065812143,-0.004498573,-0.010225733,1.0
280,13.2,113.9375,0.8167585,-0.18847594,-0.0047030877,0.28103444,1.0
281,23.2,113.9375,0.812989,0.006712788,0.0009176014,-0.013128093,1.0
282,16.8,113.953125,0.8131232,0.20182157,0.0006550395,-0.30552137,1.0
283,11.5,113.953125,0.8171597,0.006690288,-0.0054553878,-0.012631927,1.0
284,13.2,113.953125,0.81729347,-0.188353,-0.0057080262,0.27832478,1.0
285,24.4,113.953125,0.81352645,0.0068499115,-0.00014153073,-0.016152972,1.0
286,16.2,113.953125,0.8136634,-0.18827,-0.00046459018,0.2764853,1.0
287,17.2,113.953125,0.809898,0.0068585663,0.0050651156,-0.016344126,1.0
288,14.4,113.96875,0.8100352,0.20190752,0.004738233,-0.30742466,1.0
289,12.7,114.015625,0.8140733,0.0067183673,-0.0014102599,-0.013251187,1.0
290,0.0,114.015625,0.81420773,-0.18838333,-0.0016752837,0.27898645,1.0
291,13.3,114.015625,0.81044006,0.006762479,0.0039044453,-0.014224385,1.0
292,15.3,114.046875,0.8105753,0.20182821,0.0036199577,-0.30567285,1.0
293,22.2,114.046875,0.81461185,0.0066548693,-0.0024934995,-0.011850489,1.0
294,54.9,113.109375,0.81474495,-0.18843123,-0.0027305093,0.28004467,1.0
295,32.0,113.21875,0.8109763,0.0067295623,0.0028703841,-0.013498204,1.0
296,2.7,113.25,0.8111109,0.20181023,0.00260042,-0.3052741,1.0
297,2.2,113.28125,0.81514716,0.006651319,-0.0035050623,-0.011772209,1.0
298,6.5,113.328125,0.81528014,-0.18842019,-0.0037405065,0.27980277,1.0
299,10.9,113.328125,0.81151175,0.0067549194,0.001855549,-0.0140575515,1.0
300,6.7,113.171875,0.8116469,0.2018502,0.001574398,-0.30615446,1.0
301,11.3,113.171875,0.81568384,0.0067058597,-0.004548691,-0.012975417,1.0
302,24.2,113.171875,0.81581795,-0.18835056,-0.0048081996,0.27826887,1.0
303,13.0,113.171875,0.81205094,0.0068396507,0.0007571782,-0.015926661,1.0
304,24.6,113.203125,0.81218773,-0.18829314,0.00043864496,0.27699506,1.0
305,39.9,113.15625,0.8084219,0.006822539,0.005978546,-0.015549478,1.0
306,0.0,113.15625,0.80855834,0.20185824,0.0056675565,-0.30634013,1.0
307,6.7,113.15625,0.8125955,0.0066559897,-0.0004592457,-0.011875193,1.0
308,7.3,113.15625,0.81272864,-0.18845937,-0.00069674954,0.2806628,1.0
309,7.0,113.171875,0.8089594,0.006672511,0.0049165064,-0.012239797,1.0
310,17.5,113.171875,0.8090929,0.2017236,0.0046717105,-0.30336747,1.0
311,9.2,113.171875,0.81312734,0.006535391,-0.0013956387,-0.009214851,1.0
312,14.1,113.171875,0.81325805,-0.18856652,-0.0015799358,0.2830274,1.0
313,15.5,113.1875,0.80948675,0.006577933,0.0040806127,-0.0101534035,1.0
314,13.7,113.1875,0.8096183,0.20164113,0.0038775443,-0.30154607,1.0
315,13.4,113.203125,0.81365114,0.0064641247,-0.0021533768,-0.0076427627,1.0
316,17.2,113.203125,0.8137804,-0.18862689,-0.002306232,0.28435996,1.0
317,13.8,113.21875,0.81000787,0.0065278895,0.0033809673,-0.009049434,1.0
318,15.4,113.21875,0.8101384,0.20160119,0.0031999787,-0.3006637,1.0
319,16.5,113.234375,0.8141705,0.0064337756,-0.0028132955,-0.006973295,1.0
320,12.4,113.234375,0.8142991,-0.18864772,-0.0029527615,0.28482068,1.0
321,15.9,113.234375,0.8105262,0.0065162233,0.002743652,-0.008792067,1.0
322,16.3,113.25,0.8106565,0.20159872,0.0025678107,-0.30060807,1.0
323,19.2,83.015625,0.81468844,0.006440263,-0.0034443508,-0.007116422,1.0
324,17.5,82.96875,0.81481725,-0.18863212,-0.0035866792,0.28447777,1.0
325,14.5,82.984375,0.81104463,0.0065407995,0.0021028763,-0.009334198,1.0
326,15.0,83.0,0.81117547,0.20163253,0.0019161925,-0.3013529,1.0
327,20.5,83.015625,0.8152081,0.0064833197,-0.0041108658,-0.008066263,1.0
328,15.7,83.03125,0.8153378,-0.18857944,-0.004272191,0.28331682,1.0
329,18.6,83.09375,0.8115662,0.0066031893,0.0013941453,-0.01071048,1.0
330,17.1,83.09375,0.81169826,0.20170511,0.0011799358,-0.3029532,1.0
331,17.5,83.125,0.81573236,0.0065663713,-0.0048791287,-0.0098983925,1.0
332,13.4,83.125,0.81586367,-0.18848526,-0.005077096,0.28124112,1.0
333,44.8,78.796875,0.812094,0.006708735,0.0005477262,-0.013038765,1.0
334,0.0,74.3125,0.81222814,0.20182283,0.0002869509,-0.30554882,1.0
335,38.5,74.34375,0.81626457,0.0066967877,-0.0058240257,-0.0127754165,1.0
336,19.5,74.421875,0.81639856,-0.18834116,-0.006079534,0.27806428,1.0
337,12.7,74.46875,0.8126317,0.006866995,-0.0005182483,-0.016529903,1.0
338,6.3,74.515625,0.81276906,-0.18824752,-0.00084884634,0.27598947,1.0
339,6.2,74.53125,0.8090041,0.006886531,0.004670943,-0.016961068,1.0
